,team_number,ELO,Qualification_matches_played
4398,18362,1500,0
4399,18363,1500,0
4400,18364,1500,0
4401,18365,1500,0
4402,18366,1500,0
4403,18367,1500,0
4404,18369,1500,0
4405,18370,1500,0
4406,18373,1500,0
4407,18375,1500,0
4408,18376,1500,0
4409,18377,1500,0
4410,18378,1500,0
4411,18379,1500,0
4412,18380,1500,0
4413,18381,1500,0
4414,18382,1500,0
4415,18384,1500,0
4416,18385,1500,0
4417,18386,1500,0
4418,18387,1500,0
4419,18388,1500,0
4420,18389,1500,0
4421,18391,1500,0
4422,18392,1500,0
4423,18393,1500,0
4424,18395,1500,0
4425,18397,1500,0
4426,18400,1500,0
4427,18408,1500,0
4428,18410,1500,0
4429,18415,1500,0
4430,18416,1500,0
4431,18417,1500,0
4432,18419,1500,0
4433,18420,1500,0
4434,18421,1500,0
4435,18422,1500,0
4436,18423,1500,0
4437,18424,1500,0
4438,18425,1500,0
4439,18427,1500,0
4440,18428,1500,0
4441,18429,1500,0
4442,18431,1500,0
4443,18432,1500,0
4444,18433,1500,0
4445,18434,1500,0
4446,18436,1500,0
4447,18437,1500,0
4448,18438,1500,0
4449,18439,1500,0
4450,18440,1500,0
4451,18441,1500,0
4452,18442,1500,0
4453,18443,1500,0
4454,18444,1500,0
4455,18445,1500,0
4456,18447,1500,0
4457,18448,1500,0
4458,18450,1500,0
4459,18454,1500,0
4460,18455,1500,0
4461,18457,1500,0
4462,18458,1500,0
4463,18460,1500,0
4464,18463,1500,0
4465,18464,1500,0
4466,18466,1500,0
4467,18467,1500,0
4468,18469,1500,0
4469,18472,1500,0
4470,18473,1500,0
4471,18474,1500,0
4472,18477,1500,0
4473,18482,1500,0
4474,18483,1500,0
4475,18484,1500,0
4476,18486,1500,0
4477,18487,1500,0
4478,18489,1500,0
4479,18492,1500,0
4480,18493,1500,0
4481,18494,1500,0
4482,18495,1500,0
4483,18497,1500,0
4484,18498,1500,0
4485,18499,1500,0
4486,18500,1500,0
4487,18503,1500,0
4488,18504,1500,0
4489,18505,1500,0
4490,18507,1500,0
4491,18509,1500,0
4492,18511,1500,0
4493,18512,1500,0
4494,18514,1500,0
4495,18515,1500,0
4496,18516,1500,0
4497,18517,1500,0
4498,18518,1500,0
4499,18519,1500,0
4500,18520,1500,0
4501,18522,1500,0
4502,18523,1500,0
4503,18524,1500,0
4504,18527,1500,0
4505,18529,1500,0
4506,18530,1500,0
4507,18531,1500,0
4508,18534,1500,0
4509,18535,1500,0
4510,18538,1500,0
4511,18547,1500,0
4512,18549,1500,0
4513,18550,1500,0
4514,18552,1500,0
4515,18553,1500,0
4516,18554,1500,0
4517,18555,1500,0
4518,18556,1500,0
4519,18557,1500,0
4520,18558,1500,0
4521,18560,1500,0
4522,18562,1500,0
4523,18564,1500,0
4524,18566,1500,0
4525,18568,1500,0
4526,18569,1500,0
4527,18570,1500,0
4528,18571,1500,0
4529,18572,1500,0
4530,18574,1500,0
4531,18575,1500,0
4532,18576,1500,0
4533,18577,1500,0
4534,18578,1500,0
4535,18579,1500,0
4536,18581,1500,0
4537,18587,1500,0
4538,18589,1500,0
4539,18592,1500,0
4540,18593,1500,0
4541,18597,1500,0
4542,18598,1500,0
4543,18599,1500,0
4544,18600,1500,0
4545,18601,1500,0
4546,18602,1500,0
4547,18603,1500,0
4548,18605,1500,0
4549,18606,1500,0
4550,18611,1500,0
4551,18613,1500,0
4552,18614,1500,0
4553,18616,1500,0
4554,18619,1500,0
4555,18621,1500,0
4556,18624,1500,0
4557,18625,1500,0
4558,18626,1500,0
4559,18627,1500,0
4560,18628,1500,0
4561,18629,1500,0
4562,18630,1500,0
4563,18634,1500,0
4564,18638,1500,0
4565,18643,1500,0
4566,18649,1500,0
4567,18650,1500,0
4568,18657,1500,0
4569,18658,1500,0
4570,18660,1500,0
4571,18661,1500,0
4572,18663,1500,0
4573,18664,1500,0
4574,18668,1500,0
4575,18670,1500,0
4576,18671,1500,0
4577,18672,1500,0
4578,18682,1500,0
4579,18684,1500,0
4580,18685,1500,0
4581,18686,1500,0
4582,18687,1500,0
4583,18689,1500,0
4584,18690,1500,0
4585,18693,1500,0
4586,18697,1500,0
4587,18698,1500,0
4588,18699,1500,0
4589,18700,1500,0
4590,18709,1500,0
4591,18710,1500,0
4592,18714,1500,0
4593,18715,1500,0
4594,18725,1500,0
4595,18726,1500,0
4596,18733,1500,0
4597,18734,1500,0
4598,18735,1500,0
4599,18736,1500,0
4600,18738,1500,0
4601,18739,1500,0
4602,18740,1500,0
4603,18742,1500,0
4604,18744,1500,0
4605,18745,1500,0
4606,18747,1500,0
4607,18748,1500,0
4608,18749,1500,0
4609,18750,1500,0
4610,18754,1500,0
4611,18757,1500,0
4612,18758,1500,0
4613,18759,1500,0
4614,18760,1500,0
4615,18761,1500,0
4616,18763,1500,0
4617,18766,1500,0
4618,18767,1500,0
4619,18768,1500,0
4620,18773,1500,0
4621,18775,1500,0
4622,18779,1500,0
4623,18781,1500,0
4624,18783,1500,0
4625,18790,1500,0
4626,18792,1500,0
4627,18793,1500,0
4628,18797,1500,0
4629,18798,1500,0
4630,18799,1500,0
4631,18801,1500,0
4632,18802,1500,0
4633,18803,1500,0
4634,18806,1500,0
4635,18807,1500,0
4636,18808,1500,0
4637,18809,1500,0
4638,18810,1500,0
4639,18811,1500,0
4640,18813,1500,0
4641,18815,1500,0
4642,18818,1500,0
4643,18819,1500,0
4644,18823,1500,0
4645,18826,1500,0
4646,18829,1500,0
4647,18832,1500,0
4648,18833,1500,0
4649,18834,1500,0
4650,18835,1500,0
4651,18836,1500,0
4652,18838,1500,0
4653,18840,1500,0
4654,18841,1500,0
4655,18843,1500,0
4656,18844,1500,0
4657,18846,1500,0
4658,18848,1500,0
4659,18849,1500,0
4660,18850,1500,0
4661,18856,1500,0
4662,18857,1500,0
4663,18858,1500,0
4664,18859,1500,0
4665,18860,1500,0
4666,18861,1500,0
4667,18864,1500,0
4668,18865,1500,0
4669,18871,1500,0
4670,18873,1500,0
4671,18878,1500,0
4672,18882,1500,0
4673,18883,1500,0
4674,18884,1500,0
4675,18886,1500,0
4676,18887,1500,0
4677,18888,1500,0
4678,18889,1500,0
4679,18891,1500,0
4680,18893,1500,0
4681,18895,1500,0
4682,18896,1500,0
4683,18897,1500,0
4684,18898,1500,0
4685,18899,1500,0
4686,18900,1500,0
4687,18903,1500,0
4688,18908,1500,0
4689,18909,1500,0
4690,18911,1500,0
4691,18913,1500,0
4692,18914,1500,0
4693,18916,1500,0
4694,18917,1500,0
4695,18920,1500,0
4696,18925,1500,0
4697,18927,1500,0
4698,18954,1500,0
4699,18957,1500,0
4700,18959,1500,0
4701,18960,1500,0
4702,18964,1500,0
4703,18965,1500,0
4704,18966,1500,0
4705,18967,1500,0
4706,18968,1500,0
4707,18969,1500,0
4708,18970,1500,0
4709,18971,1500,0
4710,18972,1500,0
4711,18975,1500,0
4712,18976,1500,0
4713,18977,1500,0
4714,18978,1500,0
4715,18980,1500,0
4716,18984,1500,0
4717,18985,1500,0
4718,18988,1500,0
4719,18989,1500,0
4720,18990,1500,0
4721,18994,1500,0
4722,18995,1500,0
4723,18996,1500,0
4724,19000,1500,0
4725,19001,1500,0
4726,19002,1500,0
4727,19004,1500,0
4728,19010,1500,0
4729,19013,1500,0
4730,19016,1500,0
4731,19020,1500,0
4732,19024,1500,0
4733,19025,1500,0
4734,19026,1500,0
4735,19030,1500,0
4736,19031,1500,0
4737,19032,1500,0
4738,19033,1500,0
4739,19035,1500,0
4740,19043,1500,0
4741,19044,1500,0
4742,19047,1500,0
4743,19048,1500,0
4744,19049,1500,0
4745,19050,1500,0
4746,19052,1500,0
4747,19053,1500,0
4748,19054,1500,0
4749,19055,1500,0
4750,19056,1500,0
4751,19058,1500,0
4752,19059,1500,0
4753,19060,1500,0
4754,19061,1500,0
4755,19062,1500,0
4756,19063,1500,0
4757,19064,1500,0
4758,19065,1500,0
4759,19066,1500,0
4760,19067,1500,0
4761,19068,1500,0
4762,19069,1500,0
4763,19071,1500,0
4764,19072,1500,0
4765,19073,1500,0
4766,19074,1500,0
4767,19075,1500,0
4768,19076,1500,0
4769,19077,1500,0
4770,19079,1500,0
4771,19081,1500,0
4772,19082,1500,0
4773,19083,1500,0
4774,19084,1500,0
4775,19085,1500,0
4776,19086,1500,0
4777,19087,1500,0
4778,19088,1500,0
4779,19090,1500,0
4780,19091,1500,0
4781,19092,1500,0
4782,19093,1500,0
4783,19094,1500,0
4784,19095,1500,0
4785,19096,1500,0
4786,19097,1500,0
4787,19098,1500,0
4788,19099,1500,0
4789,19100,1500,0
4790,19101,1500,0
4791,19102,1500,0
4792,19103,1500,0
4793,19104,1500,0
4794,19105,1500,0
4795,19106,1500,0
4796,19107,1500,0
4797,19108,1500,0
4798,19109,1500,0
4799,19110,1500,0
4800,19111,1500,0
4801,19112,1500,0
4802,19115,1500,0
4803,19116,1500,0
4804,19117,1500,0
4805,19119,1500,0
4806,19120,1500,0
4807,19121,1500,0
4808,19128,1500,0
4809,19131,1500,0
4810,19134,1500,0
4811,19137,1500,0
4812,19138,1500,0
4813,19139,1500,0
4814,19141,1500,0
4815,19143,1500,0
4816,19146,1500,0
4817,19147,1500,0
4818,19148,1500,0
4819,19149,1500,0
4820,19151,1500,0
4821,19152,1500,0
4822,19153,1500,0
4823,19154,1500,0
4824,19155,1500,0
4825,19161,1500,0
4826,19162,1500,0
4827,19163,1500,0
4828,19164,1500,0
4829,19167,1500,0
4830,19168,1500,0
4831,19170,1500,0
4832,19172,1500,0
4833,19173,1500,0
4834,19176,1500,0
4835,19177,1500,0
4836,19178,1500,0
4837,19179,1500,0
4838,19180,1500,0
4839,19181,1500,0
4840,19182,1500,0
4841,19183,1500,0
4842,19184,1500,0
4843,19185,1500,0
4844,19187,1500,0
4845,19188,1500,0
4846,19191,1500,0
4847,19192,1500,0
4848,19193,1500,0
4849,19194,1500,0
4850,19195,1500,0
4851,19196,1500,0
4852,19197,1500,0
4853,19198,1500,0
4854,19207,1500,0
4855,19208,1500,0
4856,19209,1500,0
4857,19211,1500,0
4858,19212,1500,0
4859,19213,1500,0
4860,19214,1500,0
4861,19217,1500,0
4862,19218,1500,0
4863,19221,1500,0
4864,19226,1500,0
4865,19227,1500,0
4866,19228,1500,0
4867,19234,1500,0
4868,19235,1500,0
4869,19239,1500,0
4870,19241,1500,0
4871,19242,1500,0
4872,19244,1500,0
4873,19246,1500,0
4874,19250,1500,0
4875,19251,1500,0
4876,19252,1500,0
4877,19255,1500,0
4878,19256,1500,0
4879,19257,1500,0
4880,19259,1500,0
4881,19260,1500,0
4882,19261,1500,0
4883,19265,1500,0
4884,19266,1500,0
4885,19267,1500,0
4886,19268,1500,0
4887,19269,1500,0
4888,19270,1500,0
4889,19273,1500,0
4890,19274,1500,0
4891,19279,1500,0
4892,19280,1500,0
4893,19281,1500,0
4894,19282,1500,0
4895,19283,1500,0
4896,19284,1500,0
4897,19288,1500,0
4898,19290,1500,0
4899,19292,1500,0
4900,19294,1500,0
4901,19296,1500,0
4902,19298,1500,0
4903,19299,1500,0
4904,19303,1500,0
4905,19327,1500,0
4906,19330,1500,0
4907,19331,1500,0
4908,19332,1500,0
4909,19335,1500,0
4910,19341,1500,0
4911,19342,1500,0
4912,19343,1500,0
4913,19345,1500,0
4914,19347,1500,0
4915,19348,1500,0
4916,19349,1500,0
4917,19350,1500,0
4918,19351,1500,0
4919,19353,1500,0
4920,19354,1500,0
4921,19357,1500,0
4922,19358,1500,0
4923,19359,1500,0
4924,19361,1500,0
4925,19362,1500,0
4926,19363,1500,0
4927,19364,1500,0
4928,19365,1500,0
4929,19366,1500,0
4930,19367,1500,0
4931,19368,1500,0
4932,19369,1500,0
4933,19370,1500,0
4934,19371,1500,0
4935,19372,1500,0
4936,19373,1500,0
4937,19374,1500,0
4938,19375,1500,0
4939,19376,1500,0
4940,19377,1500,0
4941,19378,1500,0
4942,19379,1500,0
4943,19380,1500,0
4944,19381,1500,0
4945,19382,1500,0
4946,19383,1500,0
4947,19384,1500,0
4948,19385,1500,0
4949,19386,1500,0
4950,19387,1500,0
4951,19388,1500,0
4952,19389,1500,0
4953,19390,1500,0
4954,19391,1500,0
4955,19392,1500,0
4956,19393,1500,0
4957,19394,1500,0
4958,19395,1500,0
4959,19396,1500,0
4960,19397,1500,0
4961,19398,1500,0
4962,19399,1500,0
4963,19400,1500,0
4964,19401,1500,0
4965,19402,1500,0
4966,19403,1500,0
4967,19404,1500,0
4968,19405,1500,0
4969,19407,1500,0
4970,19408,1500,0
4971,19409,1500,0
4972,19410,1500,0
4973,19411,1500,0
4974,19412,1500,0
4975,19414,1500,0
4976,19415,1500,0
4977,19416,1500,0
4978,19417,1500,0
4979,19418,1500,0
4980,19419,1500,0
4981,19420,1500,0
4982,19421,1500,0
4983,19422,1500,0
4984,19423,1500,0
4985,19424,1500,0
4986,19425,1500,0
4987,19426,1500,0
4988,19427,1500,0
4989,19428,1500,0
4990,19429,1500,0
4991,19430,1500,0
4992,19431,1500,0
4993,19432,1500,0
4994,19433,1500,0
4995,19434,1500,0
4996,19435,1500,0
4997,19436,1500,0
4998,19437,1500,0
4999,19438,1500,0
5000,19439,1500,0
5001,19440,1500,0
5002,19441,1500,0
5003,19442,1500,0
5004,19443,1500,0
5005,19444,1500,0
5006,19445,1500,0
5007,19446,1500,0
5008,19447,1500,0
5009,19448,1500,0
5010,19449,1500,0
5011,19450,1500,0
5012,19451,1500,0
5013,19452,1500,0
5014,19453,1500,0
5015,19454,1500,0
5016,19455,1500,0
5017,19456,1500,0
5018,19457,1500,0
5019,19458,1500,0
5020,19459,1500,0
5021,19460,1500,0
5022,19461,1500,0
5023,19462,1500,0
5024,19463,1500,0
5025,19464,1500,0
5026,19465,1500,0
5027,19466,1500,0
5028,19467,1500,0
5029,19468,1500,0
5030,19469,1500,0
5031,19470,1500,0
5032,19471,1500,0
5033,19472,1500,0
5034,19473,1500,0
5035,19474,1500,0
5036,19475,1500,0
5037,19476,1500,0
5038,19477,1500,0
5039,19478,1500,0
5040,19479,1500,0
5041,19480,1500,0
5042,19481,1500,0
5043,19482,1500,0
5044,19483,1500,0
5045,19484,1500,0
5046,19485,1500,0
5047,19486,1500,0
5048,19487,1500,0
5049,19488,1500,0
5050,19489,1500,0
5051,19490,1500,0
5052,19491,1500,0
5053,19492,1500,0
5054,19493,1500,0
5055,19494,1500,0
5056,19495,1500,0
5057,19496,1500,0
5058,19497,1500,0
5059,19498,1500,0
5060,19499,1500,0
5061,19500,1500,0
5062,19501,1500,0
5063,19502,1500,0
5064,19503,1500,0
5065,19504,1500,0
5066,19505,1500,0
5067,19506,1500,0
5068,19507,1500,0
5069,19508,1500,0
5070,19509,1500,0
5071,19510,1500,0
5072,19511,1500,0
5073,19512,1500,0
5074,19513,1500,0
5075,19514,1500,0
5076,19515,1500,0
5077,19516,1500,0
5078,19517,1500,0
5079,19518,1500,0
5080,19519,1500,0
5081,19520,1500,0
5082,19521,1500,0
5083,19522,1500,0
5084,19523,1500,0
5085,19524,1500,0
5086,19525,1500,0
5087,19526,1500,0
5088,19527,1500,0
5089,19528,1500,0
5090,19529,1500,0
5091,19530,1500,0
5092,19531,1500,0
5093,19532,1500,0
5094,19533,1500,0
5095,19534,1500,0
5096,19535,1500,0
5097,19536,1500,0
5098,19537,1500,0
5099,19538,1500,0
5100,19539,1500,0
5101,19540,1500,0
5102,19541,1500,0
5103,19542,1500,0
5104,19543,1500,0
5105,19544,1500,0
5106,19545,1500,0
5107,19546,1500,0
5108,19547,1500,0
5109,19548,1500,0
5110,19549,1500,0
5111,19550,1500,0
5112,19551,1500,0
5113,19552,1500,0
5114,19553,1500,0
5115,19554,1500,0
5116,19555,1500,0
5117,19556,1500,0
5118,19557,1500,0
5119,19558,1500,0
5120,19559,1500,0
5121,19560,1500,0
5122,19561,1500,0
5123,19562,1500,0
5124,19563,1500,0
5125,19564,1500,0
5126,19565,1500,0
5127,19566,1500,0
5128,19567,1500,0
5129,19568,1500,0
5130,19569,1500,0
5131,19571,1500,0
5132,19572,1500,0
5133,19573,1500,0
5134,19574,1500,0
5135,19575,1500,0
5136,19577,1500,0
5137,19579,1500,0
5138,19580,1500,0
5139,19581,1500,0
5140,19582,1500,0
5141,19583,1500,0
5142,19584,1500,0
5143,19585,1500,0
5144,19586,1500,0
5145,19587,1500,0
5146,19588,1500,0
5147,19589,1500,0
5148,19590,1500,0
5149,19591,1500,0
5150,19592,1500,0
5151,19593,1500,0
5152,19594,1500,0
5153,19595,1500,0
5154,19596,1500,0
5155,19597,1500,0
5156,19598,1500,0
5157,19599,1500,0
5158,19600,1500,0
5159,19601,1500,0
5160,19602,1500,0
5161,19603,1500,0
5162,19604,1500,0
5163,19605,1500,0
5164,19606,1500,0
5165,19607,1500,0
5166,19608,1500,0
5167,19609,1500,0
5168,19610,1500,0
5169,19611,1500,0
5170,19612,1500,0
5171,19613,1500,0
5172,19614,1500,0
5173,19615,1500,0
5174,19616,1500,0
5175,19617,1500,0
5176,19618,1500,0
5177,19619,1500,0
5178,19620,1500,0
5179,19621,1500,0
5180,19622,1500,0
5181,19623,1500,0
5182,19624,1500,0
5183,19625,1500,0
5184,19626,1500,0
5185,19627,1500,0
5186,19628,1500,0
5187,19629,1500,0
5188,19630,1500,0
5189,19631,1500,0
5190,19632,1500,0
5191,19633,1500,0
5192,19634,1500,0
5193,19635,1500,0
5194,19636,1500,0
5195,19637,1500,0
5196,19638,1500,0
5197,19639,1500,0
5198,19640,1500,0
5199,19641,1500,0
5200,19642,1500,0
5201,19643,1500,0
5202,19644,1500,0
5203,19645,1500,0
5204,19646,1500,0
5205,19647,1500,0
5206,19648,1500,0
5207,19649,1500,0
5208,19650,1500,0
5209,19651,1500,0
5210,19652,1500,0
5211,19653,1500,0
5212,19654,1500,0
5213,19655,1500,0
5214,19656,1500,0
5215,19657,1500,0
5216,19658,1500,0
5217,19659,1500,0
5218,19660,1500,0
5219,19661,1500,0
5220,19662,1500,0
5221,19663,1500,0
5222,19664,1500,0
5223,19665,1500,0
5224,19666,1500,0
5225,19667,1500,0
5226,19668,1500,0
5227,19669,1500,0
5228,19670,1500,0
5229,19671,1500,0
5230,19672,1500,0
5231,19673,1500,0
5232,19674,1500,0
5233,19675,1500,0
5234,19676,1500,0
5235,19677,1500,0
5236,19678,1500,0
5237,19679,1500,0
5238,19680,1500,0
5239,19681,1500,0
5240,19682,1500,0
5241,19683,1500,0
5242,19684,1500,0
5243,19685,1500,0
5244,19686,1500,0
5245,19687,1500,0
5246,19688,1500,0
5247,19689,1500,0
5248,19690,1500,0
5249,19691,1500,0
5250,19692,1500,0
5251,19693,1500,0
5252,19694,1500,0
5253,19695,1500,0
5254,19696,1500,0
5255,19697,1500,0
5256,19698,1500,0
5257,19699,1500,0
5258,19700,1500,0
5259,19701,1500,0
5260,19702,1500,0
5261,19703,1500,0
5262,19704,1500,0
5263,19705,1500,0
5264,19706,1500,0
5265,19707,1500,0
5266,19708,1500,0
5267,19709,1500,0
5268,19710,1500,0
5269,19711,1500,0
5270,19712,1500,0
5271,19713,1500,0
5272,19714,1500,0
5273,19715,1500,0
5274,19716,1500,0
5275,19717,1500,0
5276,19718,1500,0
5277,19719,1500,0
5278,19720,1500,0
5279,19721,1500,0
5280,19723,1500,0
5281,19725,1500,0
5282,19726,1500,0
5283,19727,1500,0
5284,19728,1500,0
5285,19729,1500,0
5286,19730,1500,0
5287,19731,1500,0
5288,19732,1500,0
5289,19733,1500,0
5290,19734,1500,0
5291,19735,1500,0
5292,19736,1500,0
5293,19737,1500,0
5294,19738,1500,0
5295,19739,1500,0
5296,19740,1500,0
5297,19741,1500,0
5298,19742,1500,0
5299,19743,1500,0
5300,19744,1500,0
5301,19745,1500,0
5302,19746,1500,0
5303,19747,1500,0
5304,19748,1500,0
5305,19749,1500,0
5306,19750,1500,0
5307,19751,1500,0
5308,19752,1500,0
5309,19753,1500,0
5310,19754,1500,0
5311,19755,1500,0
5312,19756,1500,0
5313,19757,1500,0
5314,19758,1500,0
5315,19759,1500,0
5316,19760,1500,0
5317,19761,1500,0
5318,19762,1500,0
5319,19763,1500,0
5320,19764,1500,0
5321,19765,1500,0
5322,19766,1500,0
5323,19767,1500,0
5324,19768,1500,0
5325,19769,1500,0
5326,19770,1500,0
5327,19771,1500,0
5328,19772,1500,0
5329,19773,1500,0
5330,19774,1500,0
5331,19775,1500,0
5332,19776,1500,0
5333,19777,1500,0
5334,19778,1500,0
5335,19779,1500,0
5336,19780,1500,0
5337,19782,1500,0
5338,19783,1500,0
5339,19784,1500,0
5340,19785,1500,0
5341,19786,1500,0
5342,19787,1500,0
5343,19788,1500,0
5344,19789,1500,0
5345,19790,1500,0
5346,19792,1500,0
5347,19793,1500,0
5348,19794,1500,0
5349,19795,1500,0
5350,19796,1500,0
5351,19797,1500,0
5352,19798,1500,0
5353,19799,1500,0
5354,19800,1500,0
5355,19801,1500,0
5356,19802,1500,0
5357,19803,1500,0
5358,19804,1500,0
5359,19806,1500,0
5360,19808,1500,0
5361,19809,1500,0
5362,19810,1500,0
5363,19811,1500,0
5364,19812,1500,0
5365,19813,1500,0
5366,19814,1500,0
5367,19815,1500,0
5368,19816,1500,0
5369,19817,1500,0
5370,19818,1500,0
5371,19819,1500,0
5372,19820,1500,0
5373,19821,1500,0
5374,19822,1500,0
5375,19823,1500,0
5376,19824,1500,0
5377,19825,1500,0
5378,19826,1500,0
5379,19827,1500,0
5380,19828,1500,0
5381,19829,1500,0
5382,19830,1500,0
5383,19831,1500,0
5384,19832,1500,0
5385,19833,1500,0
5386,19834,1500,0
5387,19835,1500,0
5388,19836,1500,0
5389,19837,1500,0
5390,19838,1500,0
5391,19839,1500,0
5392,19840,1500,0
5393,19841,1500,0
5394,19842,1500,0
5395,19843,1500,0
5396,19844,1500,0
5397,19845,1500,0
5398,19846,1500,0
5399,19847,1500,0
5400,19848,1500,0
5401,19849,1500,0
5402,19850,1500,0
5403,19851,1500,0
5404,19852,1500,0
5405,19853,1500,0
5406,19854,1500,0
5407,19855,1500,0
5408,19856,1500,0
5409,19857,1500,0
5410,19858,1500,0
5411,19859,1500,0
5412,19860,1500,0
5413,19861,1500,0
5414,19862,1500,0
5415,19863,1500,0
5416,19864,1500,0
5417,19865,1500,0
5418,19866,1500,0
5419,19867,1500,0
5420,19868,1500,0
5421,19869,1500,0
5422,19870,1500,0
5423,19871,1500,0
5424,19872,1500,0
5425,19873,1500,0
5426,19874,1500,0
5427,19875,1500,0
5428,19876,1500,0
5429,19877,1500,0
5430,19878,1500,0
5431,19879,1500,0
5432,19880,1500,0
5433,19881,1500,0
5434,19882,1500,0
5435,19883,1500,0
5436,19884,1500,0
5437,19885,1500,0
5438,19886,1500,0
5439,19887,1500,0
5440,19888,1500,0
5441,19889,1500,0
5442,19890,1500,0
5443,19891,1500,0
5444,19892,1500,0
5445,19893,1500,0
5446,19894,1500,0
5447,19895,1500,0
5448,19896,1500,0
5449,19897,1500,0
5450,19898,1500,0
5451,19899,1500,0
5452,19900,1500,0
5453,19901,1500,0
5454,19902,1500,0
5455,19903,1500,0
5456,19904,1500,0
5457,19905,1500,0
5458,19906,1500,0
5459,19907,1500,0
5460,19908,1500,0
5461,19909,1500,0
5462,19910,1500,0
5463,19911,1500,0
5464,19912,1500,0
5465,19913,1500,0
5466,19914,1500,0
5467,19915,1500,0
5468,19916,1500,0
5469,19917,1500,0
5470,19918,1500,0
5471,19919,1500,0
5472,19920,1500,0
5473,19921,1500,0
5474,19922,1500,0
5475,19923,1500,0
5476,19924,1500,0
5477,19925,1500,0
5478,19926,1500,0
5479,19927,1500,0
5480,19928,1500,0
5481,19929,1500,0
5482,19930,1500,0
5483,19931,1500,0
5484,19932,1500,0
5485,19933,1500,0
5486,19934,1500,0
5487,19935,1500,0
5488,19936,1500,0
5489,19937,1500,0
5490,19938,1500,0
5491,19939,1500,0
5492,19940,1500,0
5493,19941,1500,0
5494,19942,1500,0
5495,19943,1500,0
5496,19944,1500,0
5497,19945,1500,0
5498,19946,1500,0
5499,19947,1500,0
5500,19948,1500,0
5501,19949,1500,0
5502,19950,1500,0
5503,19951,1500,0
5504,19952,1500,0
5505,19953,1500,0
5506,19954,1500,0
5507,19955,1500,0
5508,19956,1500,0
5509,19957,1500,0
5510,19958,1500,0
5511,19959,1500,0
5512,19960,1500,0
5513,19961,1500,0
5514,19962,1500,0
5515,19963,1500,0
5516,19964,1500,0
5517,19965,1500,0
5518,19966,1500,0
5519,19967,1500,0
5520,19968,1500,0
5521,19969,1500,0
5522,19970,1500,0
5523,19971,1500,0
5524,19972,1500,0
5525,19973,1500,0
5526,19974,1500,0
5527,19975,1500,0
5528,19976,1500,0
5529,19977,1500,0
5530,19978,1500,0
5531,19979,1500,0
5532,19980,1500,0
5533,19981,1500,0
5534,19982,1500,0
5535,19983,1500,0
5536,19984,1500,0
5537,19985,1500,0
5538,19986,1500,0
5539,19987,1500,0
5540,19988,1500,0
5541,19989,1500,0
5542,19990,1500,0
5543,19991,1500,0
5544,19992,1500,0
5545,19993,1500,0
5546,19994,1500,0
5547,19995,1500,0
5548,19996,1500,0
5549,19997,1500,0
5550,19998,1500,0
5551,19999,1500,0
5552,20000,1500,0
5553,20001,1500,0
5554,20002,1500,0
5555,20003,1500,0
5556,20004,1500,0
5557,20005,1500,0
5558,20007,1500,0
5559,20008,1500,0
5560,20009,1500,0
5561,20010,1500,0
5562,20011,1500,0
5563,20012,1500,0
5564,20013,1500,0
5565,20014,1500,0
5566,20015,1500,0
5567,20016,1500,0
5568,20017,1500,0
5569,20018,1500,0
5570,20019,1500,0
5571,20020,1500,0
5572,20021,1500,0
5573,20022,1500,0
5574,20023,1500,0
5575,20024,1500,0
5576,20025,1500,0
5577,20026,1500,0
5578,20027,1500,0
5579,20028,1500,0
5580,20030,1500,0
5581,20031,1500,0
5582,20032,1500,0
5583,20033,1500,0
5584,20034,1500,0
5585,20035,1500,0
5586,20036,1500,0
5587,20037,1500,0
5588,20038,1500,0
5589,20039,1500,0
5590,20040,1500,0
5591,20041,1500,0
5592,20042,1500,0
5593,20043,1500,0
5594,20044,1500,0
5595,20045,1500,0
5596,20046,1500,0
5597,20047,1500,0
5598,20048,1500,0
5599,20049,1500,0
5600,20050,1500,0
5601,20051,1500,0
5602,20052,1500,0
5603,20053,1500,0
5604,20054,1500,0
5605,20055,1500,0
5606,20056,1500,0
5607,20057,1500,0
5608,20058,1500,0
5609,20059,1500,0
5610,20060,1500,0
5611,20061,1500,0
5612,20062,1500,0
5613,20063,1500,0
5614,20064,1500,0
5615,20065,1500,0
5616,20066,1500,0
5617,20067,1500,0
5618,20068,1500,0
5619,20069,1500,0
5620,20070,1500,0
5621,20071,1500,0
5622,20072,1500,0
5623,20073,1500,0
5624,20074,1500,0
5625,20075,1500,0
5626,20076,1500,0
